Berichtsjahr,Berichtsmonat,Segment,Marke,Modellreihe,Anzahl,ZS Anzahl,Diesel,ZS Diesel,Hybrid,ZS Hybrid,Benzin-Hybrid,ZS Benzin-Hybrid,Diesel-Hybrid,ZS Diesel-Hybrid,Hybrid (ohne Plug-in),ZS Hybrid (ohne Plug-in),Benzin-Hybrid (ohne Plug-in),ZS Benzin-Hybrid (ohne Plug-in),Diesel-Hybrid (ohne Plug-in),ZS Diesel-Hybrid (ohne Plug-in),Plug-in-Hybrid,ZS Plug-in-Hybrid,Benzin-Plug-in-Hybrid,ZS Benzin-Plug-in-Hybrid,Diesel-Plug-in-Hybrid,ZS Diesel-Plug-in-Hybrid,Elektro (BEV),ZS Elektro (BEV),Allradantrieb,ZS Allrad,offener Aufbau,ZS offener Aufbau,gewerblich,ZS gewerblich,ObjectId,Monat Sortierung
2024,Januar,GELÄNDEWAGEN,BENTLEY,BENTAYGA,24,,,-,1,,1,,,-,,-,,-,,-,1,,1,,,-,,-,22,,,-,21,,15076,1
2024,Januar,GELÄNDEWAGEN,BMW,X3,2058,,,-,1722,,553,,1169,,1565,,396,,1169,,157,,157,,,-,295,,1763,,,-,1687,,15077,1
2024,Januar,GELÄNDEWAGEN,BMW,X4,330,,,-,310,,119,,191,,310,,119,,191,,,-,,-,,-,,-,330,,,-,263,,15078,1
2024,Januar,GELÄNDEWAGEN,BMW,X5,1058,,,-,1055,,515,,540,,717,,177,,540,,338,,338,,,-,,-,1058,,,-,862,,15079,1
2024,Januar,GELÄNDEWAGEN,BMW,X6,239,,,-,238,,66,,172,,238,,66,,172,,,-,,-,,-,,-,239,,,-,196,,15080,1
2024,Januar,GELÄNDEWAGEN,BMW,X7,383,,,-,383,,150,,233,,383,,150,,233,,,-,,-,,-,,-,383,,,-,311,,15081,1
2024,Januar,GELÄNDEWAGEN,CADILLAC,ESCALADE,11,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,11,,,-,10,,15082,1
2024,Januar,GELÄNDEWAGEN,HYUNDAI,SANTA FE,87,,35,,52,,52,,,-,25,,25,,,-,27,,27,,,-,,-,72,,,-,73,,15083,1
2024,Januar,GELÄNDEWAGEN,INEOS,GRENADIER,75,,62,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,75,,,-,32,,15084,1
2024,Januar,GELÄNDEWAGEN,JAGUAR,E-PACE,58,,,-,58,,25,,33,,46,,13,,33,,12,,12,,,-,,-,58,,,-,51,,15085,1
2024,Januar,GELÄNDEWAGEN,JAGUAR,F-PACE,194,,,-,167,,30,,137,,141,,4,,137,,26,,26,,,-,,-,194,,,-,166,,15086,1
2024,Januar,GELÄNDEWAGEN,JEEP,COMPASS,422,,,-,422,,422,,,-,378,,378,,,-,44,,44,,,-,,-,44,,,-,264,,15087,1
2024,Januar,GELÄNDEWAGEN,JEEP,GRAND CHEROKEE,22,,,-,22,,22,,,-,,-,,-,,-,22,,22,,,-,,-,22,,,-,20,,15088,1
2024,Januar,GELÄNDEWAGEN,JEEP,RENEGADE,182,,,-,182,,182,,,-,161,,161,,,-,21,,21,,,-,,-,21,,,-,156,,15089,1
2024,Januar,GELÄNDEWAGEN,JEEP,WRANGLER,100,,6,,13,,13,,,-,2,,2,,,-,11,,11,,,-,,-,100,,16,,86,,15090,1
2024,Januar,GELÄNDEWAGEN,KIA,SORENTO,282,,227,,55,,55,,,-,19,,19,,,-,36,,36,,,-,,-,275,,,-,216,,15091,1
2024,Januar,GELÄNDEWAGEN,LAMBORGHINI,URUS,82,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,82,,,-,45,,15092,1
2024,Januar,GELÄNDEWAGEN,LAND ROVER,DEFENDER,406,,,-,363,,34,,329,,342,,13,,329,,21,,21,,,-,,-,406,,,-,312,,15093,1
2024,Januar,GELÄNDEWAGEN,LAND ROVER,DISCOVERY,31,,,-,31,,,-,31,,31,,,-,31,,,-,,-,,-,,-,31,,,-,21,,15094,1
2024,Januar,GELÄNDEWAGEN,LAND ROVER,DISCOVERY SPORT,78,,,-,78,,30,,48,,58,,10,,48,,20,,20,,,-,,-,78,,,-,60,,15095,1
2024,Januar,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER,117,,1,,105,,56,,49,,78,,29,,49,,27,,27,,,-,,-,117,,,-,94,,15096,1
2024,Januar,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER EVOQUE,113,,1,,112,,39,,73,,103,,30,,73,,9,,9,,,-,,-,112,,,-,63,,15097,1
2024,Januar,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER SPORT,133,,,-,132,,64,,68,,81,,13,,68,,51,,51,,,-,,-,133,,,-,110,,15098,1
2024,Januar,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER VELAR,160,,,-,119,,52,,67,,86,,19,,67,,33,,33,,,-,,-,160,,,-,124,,15099,1
2024,Januar,GELÄNDEWAGEN,MERCEDES,G-KLASSE,892,,179,,7,,7,,,-,7,,7,,,-,,-,,-,,-,,-,892,,,-,603,,15100,1
2024,Januar,GELÄNDEWAGEN,MERCEDES,"GL-KLASSE, GLS",417,,65,,352,,158,,194,,352,,158,,194,,,-,,-,,-,,-,414,,,-,343,,15101,1
2024,Januar,GELÄNDEWAGEN,MERCEDES,"ML-KLASSE, GLE",1913,,350,,1563,,572,,991,,898,,352,,546,,665,,220,,445,,,-,1909,,,-,1544,,15102,1
2024,Januar,GELÄNDEWAGEN,NISSAN,X-TRAIL,463,,,-,463,,463,,,-,463,,463,,,-,,-,,-,,-,,-,231,,,-,220,,15103,1
2024,Januar,GELÄNDEWAGEN,PORSCHE,CAYENNE,832,,,-,495,,495,,,-,,-,,-,,-,495,,495,,,-,,-,832,,,-,693,,15104,1
2024,Januar,GELÄNDEWAGEN,PORSCHE,MACAN,756,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,756,,,-,495,,15105,1
2024,Januar,GELÄNDEWAGEN,ROLLS ROYCE,CULLINAN,9,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,9,,,-,5,,15106,1
2024,Januar,GELÄNDEWAGEN,SKODA,KODIAQ,1730,,1257,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,962,,,-,1360,,15107,1
2024,Januar,GELÄNDEWAGEN,SSANGYONG,REXTON,66,,66,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,66,,,-,56,,15108,1
2024,Januar,GELÄNDEWAGEN,SUBARU,FORESTER,77,,,-,77,,77,,,-,77,,77,,,-,,-,,-,,-,,-,77,,,-,36,,15109,1
2024,Januar,GELÄNDEWAGEN,TOYOTA,LANDCRUISER,50,,49,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,50,,,-,41,,15110,1
2024,Januar,GELÄNDEWAGEN,VOLVO,XC40,541,,,-,241,,241,,,-,234,,234,,,-,7,,7,,,-,270,,49,,,-,401,,15111,1
2024,Januar,GELÄNDEWAGEN,VOLVO,XC60,1594,,,-,1594,,909,,685,,1093,,408,,685,,501,,501,,,-,,-,921,,,-,1233,,15112,1
2024,Januar,GELÄNDEWAGEN,VOLVO,XC90,769,,,-,769,,479,,290,,303,,13,,290,,466,,466,,,-,,-,769,,,-,674,,15113,1
2024,Januar,GELÄNDEWAGEN,VW,TIGUAN,6396,,3454,,82,,82,,,-,41,,41,,,-,41,,41,,,-,,-,2342,,,-,4961,,15114,1
2024,Januar,GELÄNDEWAGEN,VW,TOUAREG,566,,367,,161,,161,,,-,,-,,-,,-,161,,161,,,-,,-,566,,,-,493,,15115,1
2024,Januar,SPORTWAGEN,ALPINE,A110,43,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,12,,15116,1
2024,Januar,SPORTWAGEN,AUDI,R8,37,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,9,,9,,18,,15117,1
2024,Januar,SPORTWAGEN,AUDI,TT,128,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,82,,70,,101,,15118,1
2024,Januar,SPORTWAGEN,BMW,Z4,90,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,90,,51,,15119,1
2024,Januar,SPORTWAGEN,FERRARI,296,44,,,-,44,,44,,,-,,-,,-,,-,44,,44,,,-,,-,,-,27,,23,,15120,1
2024,Januar,SPORTWAGEN,FERRARI,ROMA,34,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,7,,10,,15121,1
2024,Januar,SPORTWAGEN,FERRARI,SF90,29,,,-,29,,29,,,-,,-,,-,,-,29,,29,,,-,,-,29,,21,,16,,15122,1
2024,Januar,SPORTWAGEN,FORD,MUSTANG,56,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,19,,34,,15123,1
2024,Januar,SPORTWAGEN,JAGUAR,F-TYPE,20,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,13,,10,,16,,15124,1
2024,Januar,SPORTWAGEN,LOTUS,EMIRA,7,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,5,,15125,1
2024,Januar,SPORTWAGEN,MERCEDES,AMG GT,78,,,-,50,,50,,,-,35,,35,,,-,15,,15,,,-,,-,74,,,-,68,,15126,1
2024,Januar,SPORTWAGEN,MERCEDES,E-KLASSE COUPE,32,,7,,25,,24,,1,,25,,24,,1,,,-,,-,,-,,-,13,,15,,19,,15127,1
2024,Januar,SPORTWAGEN,MERCEDES,SL,70,,,-,32,,32,,,-,32,,32,,,-,,-,,-,,-,,-,38,,70,,40,,15128,1
2024,Januar,SPORTWAGEN,PORSCHE,911,1078,,,-,13,,13,,,-,13,,13,,,-,,-,,-,,-,,-,520,,468,,640,,15129,1
2024,Januar,SPORTWAGEN,PORSCHE,BOXSTER,172,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,172,,103,,15130,1
2024,Januar,SPORTWAGEN,PORSCHE,CAYMAN,130,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,70,,15131,1
2024,Januar,SPORTWAGEN,SUBARU,BRZ,37,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,31,,15132,1
2024,Januar,SPORTWAGEN,TOYOTA,GR 86,215,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,95,,15133,1
2024,Januar,SPORTWAGEN,TOYOTA,SUPRA,22,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,13,,15134,1
2024,Januar,MINI-VANS,KIA,SOUL,32,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,32,,,-,,-,21,,15135,1
2024,Januar,MINI-VANS,MERCEDES,B-KLASSE,606,,96,,509,,509,,,-,463,,463,,,-,46,,46,,,-,,-,41,,,-,154,,15136,1
2024,Januar,MINI-VANS,PEUGEOT,3008,1080,,144,,409,,409,,,-,376,,376,,,-,33,,33,,,-,,-,14,,,-,683,,15137,1
2024,Januar,GROSSRAUM-VANS,DACIA,JOGGER,1344,,,-,392,,392,,,-,392,,392,,,-,,-,,-,,-,,-,,-,,-,434,,15138,1
2024,Januar,GROSSRAUM-VANS,FIAT,ULYSSE,11,,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,10,,,-,,-,11,,15139,1
2024,Januar,GROSSRAUM-VANS,FORD,GALAXY,7,,,-,7,,7,,,-,7,,7,,,-,,-,,-,,-,,-,,-,,-,6,,15140,1
2024,Januar,GROSSRAUM-VANS,FORD,S-MAX,28,,1,,27,,27,,,-,27,,27,,,-,,-,,-,,-,,-,1,,,-,20,,15141,1
2024,Januar,GROSSRAUM-VANS,MERCEDES,V-KLASSE,1405,,1340,,,-,,-,,-,,-,,-,,-,,-,,-,,-,64,,755,,,-,1075,,15142,1
2024,Januar,GROSSRAUM-VANS,PEUGEOT,5008,821,,130,,288,,288,,,-,288,,288,,,-,,-,,-,,-,,-,,-,,-,665,,15143,1
2024,Januar,GROSSRAUM-VANS,RENAULT,ESPACE,113,,,-,113,,113,,,-,113,,113,,,-,,-,,-,,-,,-,,-,,-,48,,15144,1
2024,Januar,GROSSRAUM-VANS,VW,TOURAN,1517,,1036,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1289,,15145,1
2024,Januar,UTILITIES,CITROEN,BERLINGO,69,,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,53,,,-,,-,66,,15146,1
2024,Januar,UTILITIES,CITROEN,JUMPER,13,,13,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,15147,1
2024,Januar,UTILITIES,CITROEN,JUMPY,31,,20,,,-,,-,,-,,-,,-,,-,,-,,-,,-,11,,,-,,-,17,,15148,1
2024,Januar,UTILITIES,FIAT,DUCATO,19,,19,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,3,,,-,2,,15149,1
2024,Januar,UTILITIES,FORD,TRANSIT CONNECT,376,,269,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,44,,,-,283,,15150,1
2024,Januar,UTILITIES,FORD,TRANSIT COURIER,23,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,21,,15151,1
2024,Januar,UTILITIES,FORD,TRANSIT CUSTOM,187,,183,,3,,,-,3,,3,,,-,3,,,-,,-,,-,,-,1,,,-,163,,15152,1
2024,Januar,UTILITIES,FORD,"TRANSIT, TOURNEO",253,,251,,1,,,-,1,,1,,,-,1,,,-,,-,,-,1,,,-,,-,248,,15153,1
2024,Januar,UTILITIES,HYUNDAI,STARIA,228,,227,,1,,1,,,-,1,,1,,,-,,-,,-,,-,,-,103,,,-,183,,15154,1
2024,Januar,UTILITIES,IVECO,DAILY,9,,9,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,8,,15155,1
2024,Januar,UTILITIES,MAN,TGE,27,,27,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,,-,27,,15156,1
2024,Januar,UTILITIES,MERCEDES,CITAN,637,,293,,,-,,-,,-,,-,,-,,-,,-,,-,,-,85,,,-,,-,538,,15157,1
2024,Januar,UTILITIES,MERCEDES,SPRINTER,284,,284,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,17,,,-,279,,15158,1
2024,Januar,UTILITIES,MERCEDES,VITO,819,,792,,,-,,-,,-,,-,,-,,-,,-,,-,,-,26,,181,,,-,685,,15159,1
2024,Januar,UTILITIES,NISSAN,PRIMASTAR,109,,109,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,69,,15160,1
2024,Januar,UTILITIES,NISSAN,TOWNSTAR,236,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,,-,,-,144,,15161,1
2024,Januar,UTILITIES,OPEL,COMBO,62,,14,,,-,,-,,-,,-,,-,,-,,-,,-,,-,45,,,-,,-,60,,15162,1
2024,Januar,UTILITIES,OPEL,MOVANO,3,,3,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2,,15163,1
2024,Januar,UTILITIES,OPEL,ZAFIRA LIFE,45,,8,,,-,,-,,-,,-,,-,,-,,-,,-,,-,37,,,-,,-,45,,15164,1
2024,Januar,UTILITIES,PEUGEOT,BOXER,1,,1,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,15165,1
2024,Januar,UTILITIES,PEUGEOT,EXPERT,14,,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,9,,,-,,-,14,,15166,1
2024,Januar,UTILITIES,PEUGEOT,RIFTER,69,,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,56,,,-,,-,61,,15167,1
2024,Januar,UTILITIES,RENAULT,KANGOO,275,,66,,,-,,-,,-,,-,,-,,-,,-,,-,,-,15,,,-,,-,125,,15168,1
2024,Januar,UTILITIES,RENAULT,MASTER,37,,37,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,33,,15169,1
2024,Januar,UTILITIES,RENAULT,TRAFIC,268,,268,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,227,,15170,1
2024,Januar,UTILITIES,TOYOTA,PROACE,319,,217,,,-,,-,,-,,-,,-,,-,,-,,-,,-,10,,,-,,-,230,,15171,1
2024,Januar,UTILITIES,VW,CADDY,1318,,864,,4,,4,,,-,,-,,-,,-,4,,4,,,-,,-,123,,,-,1073,,15172,1
2024,Januar,UTILITIES,VW,CRAFTER,37,,37,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,2,,,-,36,,15173,1
2024,Januar,UTILITIES,VW,ID. BUZZ,222,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,222,,4,,,-,190,,15174,1
2024,Januar,UTILITIES,VW,TRANSPORTER,2197,,1773,,178,,178,,,-,,-,,-,,-,178,,178,,,-,,-,427,,,-,1772,,15175,1
2024,Januar,WOHNMOBILE,CITROEN,JUMPER,415,,414,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,,-,103,,15176,1
2024,Januar,WOHNMOBILE,CITROEN,JUMPY,21,,21,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,3,,15177,1
2024,Januar,WOHNMOBILE,FIAT,DUCATO,1025,,1020,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,,-,187,,15178,1
2024,Januar,WOHNMOBILE,FORD,TRANSIT CUSTOM,238,,238,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,5,,,-,123,,15179,1
2024,Januar,WOHNMOBILE,FORD,"TRANSIT, TOURNEO",260,,257,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,21,,,-,69,,15180,1
2024,Januar,WOHNMOBILE,IVECO,DAILY,66,,66,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,7,,,-,16,,15181,1
2024,Januar,WOHNMOBILE,MAN,TGE,51,,51,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,8,,,-,16,,15182,1
2024,Januar,WOHNMOBILE,MERCEDES,SPRINTER,277,,277,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,67,,,-,75,,15183,1
2024,Januar,WOHNMOBILE,MERCEDES,V-KLASSE,56,,56,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,36,,,-,32,,15184,1
2024,Januar,WOHNMOBILE,MERCEDES,VITO,21,,21,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,5,,,-,9,,15185,1
2024,Januar,WOHNMOBILE,OPEL,COMBO,2,,2,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,15186,1
2024,Januar,WOHNMOBILE,OPEL,MOVANO,15,,15,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,4,,15187,1
2024,Januar,WOHNMOBILE,OPEL,VIVARO,14,,14,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,1,,15188,1
2024,Januar,WOHNMOBILE,OPEL,ZAFIRA LIFE,10,,10,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,9,,15189,1
2024,Januar,WOHNMOBILE,PEUGEOT,BOXER,106,,106,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,11,,15190,1
2024,Januar,WOHNMOBILE,PEUGEOT,EXPERT,2,,2,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,15191,1
2024,Januar,WOHNMOBILE,RENAULT,MASTER,5,,4,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,15192,1
2024,Januar,WOHNMOBILE,RENAULT,TRAFIC,17,,17,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,9,,15193,1
2024,Januar,WOHNMOBILE,TOYOTA,PROACE,3,,3,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,15194,1
2024,Januar,WOHNMOBILE,VW,CADDY,9,,3,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,15195,1
2024,Januar,WOHNMOBILE,VW,CRAFTER,173,,173,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,72,,,-,99,,15196,1
2024,Januar,WOHNMOBILE,VW,TRANSPORTER,800,,794,,4,,4,,,-,,-,,-,,-,4,,4,,,-,,-,233,,,-,470,,15197,1
2024,Januar,SONSTIGE,AUDI,SONSTIGE,102,,21,,22,,22,,,-,,-,,-,,-,22,,22,,,-,20,,78,,,-,102,,15198,1
2024,Januar,SONSTIGE,BMW,SONSTIGE,108,,19,,21,,13,,8,,16,,8,,8,,5,,5,,,-,,-,104,,,-,76,,15199,1
2024,Januar,SONSTIGE,BYD,SONSTIGE,27,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,27,,26,,,-,17,,15200,1
2024,Januar,SONSTIGE,FERRARI,SONSTIGE,22,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,18,,14,,15201,1
2024,Januar,SONSTIGE,FORD,SONSTIGE,13,,6,,1,,1,,,-,1,,1,,,-,,-,,-,,-,5,,2,,,-,7,,15202,1
2024,Januar,SONSTIGE,HYUNDAI,SONSTIGE,6,,,-,1,,1,,,-,,-,,-,,-,1,,1,,,-,5,,3,,,-,6,,15203,1
2024,Januar,SONSTIGE,KIA,SONSTIGE,6,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,6,,5,,,-,6,,15204,1
2024,Januar,SONSTIGE,LAMBORGHINI,SONSTIGE,35,,,-,2,,2,,,-,,-,,-,,-,2,,2,,,-,,-,6,,2,,18,,15205,1
2024,Januar,SONSTIGE,MORGAN,SONSTIGE,5,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,5,,2,,15206,1
2024,Januar,SONSTIGE,NISSAN,SONSTIGE,17,,16,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,13,,15207,1
2024,Januar,SONSTIGE,PORSCHE,SONSTIGE,239,,,-,5,,5,,,-,3,,3,,,-,2,,2,,,-,82,,65,,172,,150,,15208,1
2024,Januar,SONSTIGE,ROLLS ROYCE,SONSTIGE,8,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,8,,,-,8,,15209,1
2024,Januar,SONSTIGE,SONSTIGE,SONSTIGE,889,,115,,83,,80,,3,,72,,69,,3,,11,,11,,,-,172,,286,,36,,648,,15210,1
2024,Januar,SONSTIGE,SUBARU,SONSTIGE,144,,,-,144,,144,,,-,144,,144,,,-,,-,,-,,-,,-,144,,,-,129,,15211,1
2024,Januar,SONSTIGE,VW,SONSTIGE,61,,4,,25,,25,,,-,18,,18,,,-,7,,7,,,-,12,,21,,,-,59,,15212,1
2024,Februar,MINIS,DACIA,SPRING,944,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,944,,,-,,-,112,,15213,2
2024,Februar,MINIS,FIAT,500,2728,,,-,2442,,2442,,,-,2442,,2442,,,-,,-,,-,,-,149,,,-,,-,2422,,15214,2
2024,Februar,MINIS,FIAT,PANDA,345,,,-,315,,315,,,-,315,,315,,,-,,-,,-,,-,,-,30,,,-,261,,15215,2
2024,Februar,MINIS,HYUNDAI,I 10,960,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,625,,15216,2
2024,Februar,MINIS,KIA,PICANTO,456,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,318,,15217,2
2024,Februar,MINIS,RENAULT,TWINGO,238,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,64,,,-,,-,137,,15218,2
2024,Februar,MINIS,SMART,FORTWO,766,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,766,,,-,262,,5,,15219,2
2024,Februar,MINIS,TOYOTA,AYGO,1848,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1241,,15220,2
2024,Februar,MINIS,VW,UP,328,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,65,,,-,,-,232,,15221,2
2024,Februar,KLEINWAGEN,AUDI,A1,690,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,511,,15222,2
2024,Februar,KLEINWAGEN,CITROEN,C3,1422,,21,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,969,,15223,2
2024,Februar,KLEINWAGEN,FORD,FIESTA,54,,,-,14,,14,,,-,14,,14,,,-,,-,,-,,-,,-,,-,,-,41,,15224,2
2024,Februar,KLEINWAGEN,FORD,PUMA,1703,,,-,1608,,1608,,,-,1608,,1608,,,-,,-,,-,,-,,-,,-,,-,666,,15225,2
2024,Februar,KLEINWAGEN,HONDA,JAZZ,104,,,-,104,,104,,,-,104,,104,,,-,,-,,-,,-,,-,,-,,-,26,,15226,2
2024,Februar,KLEINWAGEN,HYUNDAI,I 20,1079,,,-,664,,664,,,-,664,,664,,,-,,-,,-,,-,,-,3,,,-,813,,15227,2
2024,Februar,KLEINWAGEN,KIA,RIO,11,,,-,1,,1,,,-,1,,1,,,-,,-,,-,,-,,-,,-,,-,2,,15228,2
2024,Februar,KLEINWAGEN,MAZDA,2,555,,,-,334,,334,,,-,334,,334,,,-,,-,,-,,-,,-,,-,,-,240,,15229,2
2024,Februar,KLEINWAGEN,MINI,MINI,2655,,21,,162,,162,,,-,158,,158,,,-,4,,4,,,-,115,,203,,976,,1432,,15230,2
2024,Februar,KLEINWAGEN,MITSUBISHI,COLT,666,,,-,98,,98,,,-,98,,98,,,-,,-,,-,,-,,-,,-,,-,342,,15231,2
2024,Februar,KLEINWAGEN,MITSUBISHI,"MIRAGE, SPACE STAR",1048,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,388,,15232,2
2024,Februar,KLEINWAGEN,NISSAN,JUKE,490,,,-,231,,231,,,-,231,,231,,,-,,-,,-,,-,,-,,-,,-,272,,15233,2
2024,Februar,KLEINWAGEN,OPEL,CORSA,3372,,13,,37,,37,,,-,37,,37,,,-,,-,,-,,-,241,,,-,,-,2669,,15234,2
2024,Februar,KLEINWAGEN,PEUGEOT,208,508,,10,,96,,96,,,-,96,,96,,,-,,-,,-,,-,172,,,-,,-,320,,15235,2
2024,Februar,KLEINWAGEN,RENAULT,CLIO,625,,,-,185,,185,,,-,185,,185,,,-,,-,,-,,-,,-,,-,,-,203,,15236,2
2024,Februar,KLEINWAGEN,RENAULT,ZOE,131,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,131,,,-,,-,124,,15237,2
2024,Februar,KLEINWAGEN,SEAT,IBIZA,1316,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,676,,15238,2
2024,Februar,KLEINWAGEN,SKODA,FABIA,2487,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1,,,-,1361,,15239,2
2024,Februar,KLEINWAGEN,SUZUKI,IGNIS,643,,,-,643,,643,,,-,643,,643,,,-,,-,,-,,-,,-,147,,,-,302,,15240,2
2024,Februar,KLEINWAGEN,SUZUKI,SWIFT,1248,,,-,1248,,1248,,,-,1248,,1248,,,-,,-,,-,,-,,-,120,,,-,1007,,15241,2
2024,Februar,KLEINWAGEN,TOYOTA,YARIS,1525,,,-,1299,,1299,,,-,1299,,1299,,,-,,-,,-,,-,,-,160,,,-,850,,15242,2
2024,Februar,KLEINWAGEN,VW,POLO,2138,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,1256,,15243,2
2024,Februar,KOMPAKTKLASSE,AUDI,A3,2345,,429,,1323,,1323,,,-,1083,,1083,,,-,240,,240,,,-,,-,524,,,-,1945,,15244,2
2024,Februar,KOMPAKTKLASSE,BMW,1ER,1261,,242,,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,105,,,-,912,,15245,2
